tweet,class,label,clean_text
"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",2,neither,rt why yall doing the als challenge if yall not gonna donate cuz we dont k amp tiger blood to donate unlike charlie
RT @eaglesfan167: #Eagles 5hrs till the birds kick some ass###bleedgreen,2,neither,rt eagles hrs till the birds kick some assbleedgreen
"RT @eanahS__: @1inkkofrosess bro you just made me want that ho even more , what year?",1,offensive_language,rt bro you just made me want that ho even more what year
"RT @eanahS__: @1inkkofrosess lol my credit ain't no where near good , but I know the right man for the job .. that ho nice though!",2,neither,rt lol my credit aint no where near good but i know the right man for the job that ho nice though
RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!,1,offensive_language,rt i done had everything you hoes ever wanted so to my daddy nigga w the money
RT @earthWormSLIM: if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,2,neither,rt if melo go to the bulls they still gon be trash unless melo get special privileges allowin him play in a allstar uniform
RT @easy_edd: lifes a bitch,1,offensive_language,rt lifes a bitch
RT @ebs_14: This Jimmy Fallon Prank of getting NY Yankees fans to boo Robinson Cano is amazing. http://t.co/XnZKZLly4G via,2,neither,rt this jimmy fallon prank of getting ny yankees fans to boo robinson cano is amazing via
"RT @echobunny9203: Make sure you take your rage out on unsuspecting targets today. I chose a stapler, and that bitch had it coming.",1,offensive_language,rt make sure you take your rage out on unsuspecting targets today i chose a stapler and that bitch had it coming
"RT @eddiekinggg: I completely lost my mind, if you find it, go ahead and keep it bitch",1,offensive_language,rt i completely lost my mind if you find it go ahead and keep it bitch
RT @eeerik23: Jimmy Graham is one ugly son of a bitch,1,offensive_language,rt jimmy graham is one ugly son of a bitch
RT @eemoneee: I wish a bitch would tell me something that I don't know about MY nigga. girlboo,1,offensive_language,rt i wish a bitch would tell me something that i dont know about my nigga girlboo
RT @efromthelost: @ObieOneHHH #doggpound never left hip hop fans just turned into hoes. Literally ratchet broads that pretend to like baske&#8230;,1,offensive_language,rt doggpound never left hip hop fans just turned into hoes literally ratchet broads that pretend to like baske
"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.",2,neither,rt dreamt i was in a trash bag btw
"RT @elchavaloko: @UntouchableVick @staycoolwheels yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;",1,offensive_language,rt yea but cotto was frustrated n didnt wanna go onand like a bitch he left the ring as soo
RT @elchavaloko: @_WhitePonyJr_ @Buckm00se @Eric_Mariners i see you guys kicked this long haired faggot out your lil video game team,1,offensive_language,rt i see you guys kicked this long haired faggot out your lil video game team
"RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??",1,offensive_language,rt so you gonna believe mea cripple or a fuckn hippo
RT @elchavaloko: I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse&#8230;,1,offensive_language,rt i can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin himse
"RT @elchavaloko: I still laugh at maniac being scared of needles,i bet he was crying like a bitch when he got his gay ass tat",1,offensive_language,rt i still laugh at maniac being scared of needlesi bet he was crying like a bitch when he got his gay ass tat
RT @elchavaloko: Wouldn't mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta&#8230;,1,offensive_language,rt wouldnt mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta
RT @elcinpoyrazlar: Two Jihadis Arguing Over Stolen M&amp;M's Will Make Your Day http://t.co/uFRcLDiovX @markham @vocativ http://t.co/zukwJ2ve2d,2,neither,rt two jihadis arguing over stolen mampms will make your day
"RT @eleven8: ""You bummy hoes can't do this"" ur right sis. Most I do is splash some peppermint soap on it. Other shit ain't necessary.",1,offensive_language,rt you bummy hoes cant do this ur right sis most i do is splash some peppermint soap on it other shit aint necessary
"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",2,neither,rt when you clam up my survival instinct is to kick the door shut
RT @elleeebeee: flappy bird make me just smash my phone into my face,2,neither,rt flappy bird make me just smash my phone into my face
RT @elvisknievil: Hover parents are the ones who bitch the most about their children's dependence.,1,offensive_language,rt hover parents are the ones who bitch the most about their childrens dependence
RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.,1,offensive_language,rt its am and your man is with his other bitch a computer and you really cannot fucking compete
"RT @eminemXher: It's #novEMINEMber, bitch!!! 

@Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw",1,offensive_language,rt its noveminember bitch artist of the year amas
RT @emma3156: Quit hoggin the blunt bitch&#58373;,1,offensive_language,rt quit hoggin the blunt bitch
RT @emmaleeenaa: I be catchin bitches while bitches be catchin feelings,1,offensive_language,rt i be catchin bitches while bitches be catchin feelings
RT @emmskayy: Don't put the pussy on a pedestal homie,1,offensive_language,rt dont put the pussy on a pedestal homie
RT @enymsaj_h: Kills me when bitches have a different REAL life MCM every damn Monday lmao. #WhoRaisedYou &#128550;&#128550;,1,offensive_language,rt kills me when bitches have a different real life mcm every damn monday lmao whoraisedyou
RT @eph4_15: Allen West &amp; The Slippery slope of Obama's constitutional contempt http://t.co/ropPmOtnbD #PJNET #CCOT,2,neither,rt allen west amp the slippery slope of obamas constitutional contempt pjnet ccot
"RT @erdikken: Where are They Now Fads 
Doc Martens -enjoying anal sex 
Girbaud -Posers, wiggers, fake bangers. Now accountants
Jncos -Domin&#8230;",1,offensive_language,rt where are they now fads doc martens enjoying anal sex girbaud posers wiggers fake bangers now accountants jncos domin
"RT @ericxmorrison: burn forever, bitch.",1,offensive_language,rt burn forever bitch
"RT @erikxrosa: The ones we really like , we can't get.
But if you got the one you really like then you a lucky bitch.",1,offensive_language,rt the ones we really like we cant get but if you got the one you really like then you a lucky bitch
RT @erinfbaaby: &#8220;@2chainzz2pumps: Girl ugly denna hoe &#128532;&#8221; what's this then :/ http://t.co/YbXiFwTugu,1,offensive_language,rt girl ugly denna hoe whats this then
RT @erykahrogers_: idc how cute you are that shit dont matter if you got a trash personality.,1,offensive_language,rt idc how cute you are that shit dont matter if you got a trash personality
"RT @espn: Hot off the press, here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft, including a new No. 1. http://t.co/su5ixWrthq",2,neither,rt hot off the press heres todd mcshays first postcombine nfl mock draft including a new no
"RT @espn: When the Yanks and Sox get together, things usually go smoothly -&gt; http://t.co/f3t97ymMd5",2,neither,rt when the yanks and sox get together things usually go smoothly gt
RT @estradax187: Money is the baddest bitch I know,1,offensive_language,rt money is the baddest bitch i know
RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT,1,offensive_language,rt when the pussy so good you cant pull out ever
RT @eternalhbic: if u got cotton mouth u can eat my pussy,1,offensive_language,rt if u got cotton mouth u can eat my pussy
"RT @eternalhbic: porno hoes funny af bc they'll still be like ""u like this tight ass pussy"" even tho the dude been fucking for 45 minutes w&#8230;",1,offensive_language,rt porno hoes funny af bc theyll still be like u like this tight ass pussy even tho the dude been fucking for minutes w
RT @eternalhbic: u still in ur feelings and he in some new pussy,1,offensive_language,rt u still in ur feelings and he in some new pussy
"RT @excusemydank: ""Fuck all the skinny bitches"" @NICKIMINAJ #NeverForget &#128557;&#128128; http://t.co/Ndhqmn3LvU",1,offensive_language,rt fuck all the skinny bitches neverforget
"RT @exjon: Before covering up #IRS misdeeds, creepy little leprechaun John Koskinen cooked the books for Teamsters &amp; Freddie Mac http://t.c&#8230;",1,offensive_language,rt before covering up irs misdeeds creepy little leprechaun john koskinen cooked the books for teamsters amp freddie mac
RT @exlibris: I have an embarrassment of bitches,1,offensive_language,rt i have an embarrassment of bitches
RT @fLEXing_: &#8220;@vivalaleexx: Sitting pretty makes bitches mad &#128129;&#128081;&#8221;pretty much,1,offensive_language,rt sitting pretty makes bitches mad pretty much
"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &#128530;&#9995;",1,offensive_language,rt nosey ass hoes i hate em always finding shit but cant find a man to date em
RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23,2,neither,rt a monkey with a mustache by thomas kienzle
RT @fadedf0rever: she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd http://t.co/4ATrKJt0Gp,1,offensive_language,rt shes covering half of her face and shes still more prettier than all of you hoes skndndnddnd
RT @fart: My friends the 2014 @Chevrolet Malibu has the legroom and ventilation necessary for professional pussy-eating. Visit your Chevy d&#8230;,1,offensive_language,rt my friends the malibu has the legroom and ventilation necessary for professional pussyeating visit your chevy d
"RT @fart: i just found out that ""marehood"" is code for ""horse pussy"" #brony #mlp http://t.co/ycQTmM3lid",1,offensive_language,rt i just found out that marehood is code for horse pussy brony mlp
RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,1,offensive_language,rt bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d
RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,2,neither,rt sings careless whisper to broken year old flip flop on the way to the trash
"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC",1,offensive_language,rt nah go talk to ur hoes since u dont wanna text back n shit
RT @femaIes: I swear &#128514; we in this forever now bitch http://t.co/293YMZDmun,1,offensive_language,rt i swear we in this forever now bitch
"RT @femaIes: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a ba&#8230;",1,offensive_language,rt a girl tweeted you might be ghetto if u bring food from outside into the movies no u might be stupid if u pay for a ba
"RT @femaIestweets: ""nah go talk to ur bitch since she yo crush n shit"" http://t.co/S1JAGSJW6P",1,offensive_language,rt nah go talk to ur bitch since she yo crush n shit
RT @femaleproblems: u may think im a bitch but as soon as you get to know me u realize that first impressions are right and i am a bitch,1,offensive_language,rt u may think im a bitch but as soon as you get to know me u realize that first impressions are right and i am a bitch
"RT @fernando_822: Rockin', rollin', swaggin' to the max
My bitch a fashion killa, she be busy poppin' tags&#127926;",1,offensive_language,rt rockin rollin swaggin to the max my bitch a fashion killa she be busy poppin tags
"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;",1,offensive_language,rt u do realize when you say omg my ex downgraded lol xddd it makes you seem like a creepy little cunt that cant seem to de
